step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
20,0.1,base_to_front_right_shoulder,3,-0.017149103805422783,-0.1465320736169815,0.0,0.0,0.0,0.7370232343673706,0.7370232343673706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1,front_right_shoulder_to_arm,7,-0.7900050282478333,-1.648359670980426e-09,-0.7900000214576721,0.0,0.0,0.00012397956743370742,0.00012397956743370742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1,front_right_arm_to_hand,11,1.5,7.339454599630812e-10,1.5,0.0,0.0,-2.5038264794829956e-09,-2.5038264794829956e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.105,base_to_front_right_shoulder,3,-0.017838168889284134,-0.13781261444091797,0.0,0.0,0.0,0.7389408349990845,0.7389408349990845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.105,front_right_shoulder_to_arm,7,-0.7900052666664124,2.5281607918259397e-09,-0.7900000214576721,0.0,0.0,0.00013017984747420996,0.00013017984747420996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.105,front_right_arm_to_hand,11,1.5,-9.384407140267115e-11,1.5,0.0,0.0,-1.4678909199261625e-09,-1.4678909199261625e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11,base_to_front_right_shoulder,3,-0.0184833575040102,-0.12903665006160736,0.0,0.0,0.0,0.7394176125526428,0.7394176125526428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11,front_right_shoulder_to_arm,7,-0.7900055050849915,-1.2029488516418496e-10,-0.7900000214576721,0.0,0.0,0.0001363703777315095,0.0001363703777315095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11,front_right_arm_to_hand,11,1.5,-2.3768992329920025e-10,1.5,0.0,0.0,1.876881428053423e-10,1.876881428053423e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.115,base_to_front_right_shoulder,3,-0.019084809347987175,-0.1202889010310173,0.0,0.0,0.0,0.7386406064033508,0.7386406064033508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.115,front_right_shoulder_to_arm,7,-0.7900057435035706,-2.312283697847306e-10,-0.7900000214576721,0.0,0.0,0.00014257455768529326,0.00014257455768529326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.115,front_right_arm_to_hand,11,1.5,7.402558566127482e-10,1.5,0.0,0.0,4.753798465984005e-10,4.753798465984005e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.12,base_to_front_right_shoulder,3,-0.01964302733540535,-0.11164261400699615,0.0,0.0,0.0,0.7367828488349915,0.7367828488349915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
