step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
54,1.08,front_right_shoulder_to_arm,7,-0.4662737250328064,-1.1766819953918457,-0.39750000834465027,0.0,0.0,6.452413082122803,6.452413082122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
55,1.1,front_right_shoulder_to_arm,7,-0.4253891110420227,3.310765504837036,-0.39750000834465027,0.0,0.0,2.191610813140869,2.191610813140869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
56,1.12,front_right_shoulder_to_arm,7,-0.367967426776886,2.001220703125,-0.39750000834465027,0.0,0.0,-2.9325084686279297,-2.9325084686279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
57,1.1400000000000001,front_right_shoulder_to_arm,7,-0.36878687143325806,-1.1168125867843628,-0.39750000834465027,0.0,0.0,-2.4995384216308594,-2.4995384216308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
58,1.16,front_right_shoulder_to_arm,7,-0.4022786021232605,-1.6032888889312744,-0.39750000834465027,0.0,0.0,0.6296565532684326,0.6296565532684326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
59,1.18,front_right_shoulder_to_arm,7,-0.4152681827545166,9.267078712582588e-05,-0.39750000834465027,0.0,0.0,1.6380654573440552,1.6380654573440552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
60,1.2,front_right_shoulder_to_arm,7,-0.4010728597640991,0.9307477474212646,-0.39750000834465027,0.0,0.0,0.22962096333503723,0.22962096333503723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
61,1.22,front_right_shoulder_to_arm,7,-0.3878622055053711,0.37085849046707153,-0.39750000834465027,0.0,0.0,-0.9191279411315918,-0.9191279411315918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
62,1.24,front_right_shoulder_to_arm,7,-0.3909219205379486,-0.36596623063087463,-0.39750000834465027,0.0,0.0,-0.5162385702133179,-0.5162385702133179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
63,1.26,front_right_shoulder_to_arm,7,-0.399537056684494,-0.371841698884964,-0.39750000834465027,0.0,0.0,0.23666758835315704,0.23666758835315704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
64,1.28,front_right_shoulder_to_arm,7,-0.4013776183128357,0.11548260599374771,-0.39750000834465027,0.0,0.0,0.3300602436065674,0.3300602436065674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
65,1.3,front_right_shoulder_to_arm,7,-0.3968413472175598,0.21198856830596924,-0.39750000834465027,0.0,0.0,-0.07903005927801132,-0.07903005927801132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
