step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
69,1.3800000000000001,base_to_front_right_shoulder,3,0.1648370325565338,1.7272610421059653e-05,0.1745329201221466,0.0,0.0,0.7759544253349304,0.7759544253349304,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.4000000000000001,base_to_front_right_shoulder,3,0.16485144197940826,1.726859773043543e-05,0.1745329201221466,0.0,0.0,0.7747957110404968,0.7747957110404968,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1.42,base_to_front_right_shoulder,3,0.16486556828022003,1.7267988368985243e-05,0.1745329201221466,0.0,0.0,0.7736596465110779,0.7736596465110779,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.44,base_to_front_right_shoulder,3,0.16487939655780792,1.72555010067299e-05,0.1745329201221466,0.0,0.0,0.7725474238395691,0.7725474238395691,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1.46,base_to_front_right_shoulder,3,0.16489294171333313,1.7242247849935666e-05,0.1745329201221466,0.0,0.0,0.771457850933075,0.771457850933075,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1.48,base_to_front_right_shoulder,3,0.16490618884563446,1.7241081877727993e-05,0.1745329201221466,0.0,0.0,0.770392119884491,0.770392119884491,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.5,base_to_front_right_shoulder,3,0.1649191528558731,1.7255251805181615e-05,0.1745329201221466,0.0,0.0,0.7693502306938171,0.7693502306938171,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.52,base_to_front_right_shoulder,3,0.16493180394172668,1.7266444046981633e-05,0.1745329201221466,0.0,0.0,0.768330991268158,0.768330991268158,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.54,base_to_front_right_shoulder,3,0.1649441123008728,1.7244816262973472e-05,0.1745329201221466,0.0,0.0,0.767340362071991,0.767340362071991,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.56,base_to_front_right_shoulder,3,0.16495613753795624,1.727230664982926e-05,0.1745329201221466,0.0,0.0,0.7663723826408386,0.7663723826408386,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.58,base_to_front_right_shoulder,3,0.1649678647518158,1.7259259038837627e-05,0.1745329201221466,0.0,0.0,0.7654282450675964,0.7654282450675964,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.6,base_to_front_right_shoulder,3,0.16497930884361267,1.7259488231502473e-05,0.1745329201221466,0.0,0.0,0.7645067572593689,0.7645067572593689,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.62,base_to_front_right_shoulder,3,0.16499045491218567,1.7259790183743462e-05,0.1745329201221466,0.0,0.0,0.7636091113090515,0.7636091113090515,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.6400000000000001,base_to_front_right_shoulder,3,0.16500131785869598,1.7280874089919962e-05,0.1745329201221466,0.0,0.0,0.7627341151237488,0.7627341151237488,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.6600000000000001,base_to_front_right_shoulder,3,0.16501188278198242,1.7260696040466428e-05,0.1745329201221466,0.0,0.0,0.7618829607963562,0.7618829607963562,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.68,base_to_front_right_shoulder,3,0.16502214968204498,1.7292202755925246e-05,0.1745329201221466,0.0,0.0,0.7610556483268738,0.7610556483268738,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.7,base_to_front_right_shoulder,3,0.16503213346004486,1.7271739125135355e-05,0.1745329201221466,0.0,0.0,0.7602521777153015,0.7602521777153015,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.72,base_to_front_right_shoulder,3,0.16504181921482086,1.72769941855222e-05,0.1745329201221466,0.0,0.0,0.7594713568687439,0.7594713568687439,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.74,base_to_front_right_shoulder,3,0.16505120694637299,1.7266840586671606e-05,0.1745329201221466,0.0,0.0,0.7587143778800964,0.7587143778800964,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.76,base_to_front_right_shoulder,3,0.16506031155586243,1.7267297153011896e-05,0.1745329201221466,0.0,0.0,0.7579800486564636,0.7579800486564636,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.78,base_to_front_right_shoulder,3,0.16506905853748322,1.726621667330619e-05,0.1745329201221466,0.0,0.0,0.7572731375694275,0.7572731375694275,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.8,base_to_front_right_shoulder,3,0.16507752239704132,1.72686322912341e-05,0.1745329201221466,0.0,0.0,0.7565900683403015,0.7565900683403015,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.82,base_to_front_right_shoulder,3,0.16508568823337555,1.726552363834344e-05,0.1745329201221466,0.0,0.0,0.7559308409690857,0.7559308409690857,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.84,base_to_front_right_shoulder,3,0.1650935709476471,1.7288191884290427e-05,0.1745329201221466,0.0,0.0,0.7552942633628845,0.7552942633628845,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.86,base_to_front_right_shoulder,3,0.16510115563869476,1.7288068193010986e-05,0.1745329201221466,0.0,0.0,0.7546815276145935,0.7546815276145935,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
