step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
611,3.055,front_right_shoulder_to_arm,7,0.20875851809978485,6.364584445953369,0.7853981852531433,0.0,0.0,3.2271251678466797,3.2271251678466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
611,3.055,front_right_arm_to_hand,11,1.4889216423034668,-0.4022296667098999,1.5,0.0,0.0,0.9292857646942139,0.9292857646942139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
612,3.06,base_to_front_right_shoulder,3,-0.025359967723488808,-3.1241143005900085e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
612,3.06,front_right_shoulder_to_arm,7,0.24121098220348358,6.4904937744140625,0.7853981852531433,0.0,0.0,2.0648698806762695,2.0648698806762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
612,3.06,front_right_arm_to_hand,11,1.4872517585754395,-0.33397504687309265,1.5,0.0,0.0,0.8913818001747131,0.8913818001747131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
613,3.065,base_to_front_right_shoulder,3,-0.025359967723488808,-1.7901982118928572e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
613,3.065,front_right_shoulder_to_arm,7,0.27390411496162415,6.5386223793029785,0.7853981852531433,0.0,0.0,1.0530786514282227,1.0530786514282227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
613,3.065,front_right_arm_to_hand,11,1.4859447479248047,-0.2613806128501892,1.5,0.0,0.0,0.832416832447052,0.832416832447052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
614,3.0700000000000003,base_to_front_right_shoulder,3,-0.025359967723488808,-3.5723246583074797e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
614,3.0700000000000003,front_right_shoulder_to_arm,7,0.3065026104450226,6.519700050354004,0.7853981852531433,0.0,0.0,0.17940521240234375,0.17940521240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
